Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"340345","1","342657","","2008-12-04 11:57:46","","1","5023","<p>I've got a C++ service which provides a named pipe to clients with a NULL SECURITY_ATTRIBUTES as follows:</p>

<p><code>
           hPipe = CreateNamedPipe( lpszPipename, PIPE_ACCESS_DUPLEX | FILE_FLAG_OVERLAPPED, PIPE_TYPE_BYTE | PIPE_READMODE_BYTE | PIPE_WAIT, 
                                        PIPE_UNLIMITED_INSTANCES, BUFSIZE, BUFSIZE, 0, NULL);
</code></p>

<p>There is a dll which uses this pipe to get services.</p>

<p>There is a c# GUI which uses the dll and works fine.</p>

<p>There is a .net web site which also uses this dll (the exact same one on the same PC) but always gets permission denied when it tries to open the pipe.</p>

<p>Any one know why this might happen and how to fix it?</p>

<p>Also does anyone know of a good tutorial on SECURITY_ATTRIBUTES because I haven't understood the msdn info yet.</p>

<p>Thanks, 
Patrick</p>
","38892","Patrick","134633","","2010-05-08 03:54:59","2010-05-08 03:54:59","Web service can't open named pipe - access denied","<c#><.net><c++><winapi><named-pipes>","3","0","","",""
"294917","1","575878","","2008-11-17 05:02:21","","5","5023","<p>I'm trying to create a newsletter standard for our org and having problems with Outlook rendering the text too large.</p>

<p>Here is the css section of the page</p>

<pre><code>body {
    margin: 0;
    padding: 0;
    font-family: Arial, Helvetica, sans-serif;
    font-size: 75%;
    background: url(http://www.blah.com/stuff.gif);
    }
a {
    color: #f24c22 !important;
    }
a:visited {
    color: #f24c22 !important;
    }
a:hover {
    color: #3d7ac5 !important;
    }
table {
    background: #ffffff;
    }
h1 {
    font-size: 1.3em;
    }
h2 {
    font-size: 1.2em;
    color: #494949;
    padding-top: 0 !important;
    margin-top: 0 !important;
    }
h3 {
    font-size: 1.1em;
    color: #12377c;
    }
p {
    padding-top: 0 !important;
    margin-top: 0 !important; 
    color:#333333;
    }
   .style1 {color: #333333}
   .style2 {color: #12377c}
   .style3 {
       font-size: smaller;
       color: #666666;
   }
</code></pre>

<p>Any suggestions why this might be caused?</p>
","38149","Nonick","34813","Jeremy Ruten","2009-08-06 14:36:42","2011-11-09 19:13:27","Outlook rendering problem, rendering text too large","<css><outlook><rendering><outlook-2007>","5","1","","",""
"286606","1","288447","","2008-11-13 09:21:01","","1","5024","<p>In the application there is a dialog where only numeric string entries are valid. Therefore I would like to set the numeric keyboard layout.</p>

<p>Does anyone know how to simulate key press on the keyboard or any other method to change the keyboard layout?</p>

<p>Thanks!</p>
","22996","niko","22996","niko","2008-11-14 09:03:14","2010-04-06 02:58:56","Changing Keyboard Layout on Windows Mobile","<c++><windows-mobile>","3","3","1","",""
"24393276","1","","","2014-06-24 16:03:28","","1","5024","<p>Is there a way to fetch the number of committed codes through the API for Bitbucket and use it in a program? I dont want to show any message or anything just the number of the committed code by all the programmers in a section</p>
","2218428","benzo","","user289086","2014-06-24 18:51:57","2014-06-26 22:45:22","how to fetch the number of commits at Bitbucket using its API","<bitbucket><bitbucket-api>","1","0","2","",""
"31518428","1","31518606","","2015-07-20 12:18:22","","1","5024","<p>I'm trying to reference a few strings that I've stored in an xml. I'm getting this error:</p>

<pre><code>Caused by: java.lang.NullPointerException: Attempt to invoke virtual method 
'android.content.res.Resourcesandroid.content.Context.getResources()' 
on a null object reference at
android.content.ContextWrapper.getResources(ContextWrapper.java:86)
</code></pre>

<p>on the line where I'm using <code>getString</code> to reference the variable from xml.</p>

<p>Line where I see the error: </p>

<pre><code>private String CLIENT_ID = getString(R.string.MY_CLIENT_ID);
</code></pre>

<p><strong>Full error</strong>: </p>

<pre><code>com.android.example.helloworld E/AndroidRuntime﹕ FATAL EXCEPTION: main
Process: com.android.example.helloworld, PID: 8408
java.lang.RuntimeException: Unable to instantiate activity ComponentInfo{com.android.example.helloworld/com.android.example.helloworld.MainActivity}: java.lang.NullPointerException: Attempt to invoke virtual method 'android.content.res.Resources android.content.Context.getResources()' on a null object reference
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2236)
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2387)
    at android.app.ActivityThread.access$800(ActivityThread.java:151)
    at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1303)
    at android.os.Handler.dispatchMessage(Handler.java:102)
    at android.os.Looper.loop(Looper.java:135)
    at android.app.ActivityThread.main(ActivityThread.java:5254)
    at java.lang.reflect.Method.invoke(Native Method)
    at java.lang.reflect.Method.invoke(Method.java:372)
    at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:903)
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:698)
Caused by: java.lang.NullPointerException: Attempt to invoke virtual method 'android.content.res.Resources android.content.Context.getResources()' on a null object reference
    at android.content.ContextWrapper.getResources(ContextWrapper.java:86)
    at android.view.ContextThemeWrapper.getResources(ContextThemeWrapper.java:74)
    at android.content.Context.getString(Context.java:377)
    at com.android.example.helloworld.MainActivity.&lt;init&gt;(MainActivity.java:55)
    at java.lang.reflect.Constructor.newInstance(Native Method)
    at java.lang.Class.newInstance(Class.java:1606)
    at android.app.Instrumentation.newActivity(Instrumentation.java:1066)
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2226)
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2387)
    at android.app.ActivityThread.access$800(ActivityThread.java:151)
    at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1303)
    at android.os.Handler.dispatchMessage(Handler.java:102)
    at android.os.Looper.loop(Looper.java:135)
    at java.lang.reflect.Method.invoke(Native Method)
    at java.lang.reflect.Method.invoke(Method.java:372)
    at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:903)
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:698)
</code></pre>

<hr>

<p>My /res/values/variables.xml file:</p>

<p>
</p>

<pre><code>&lt;string name=""MY_CLIENT_ID""&gt;foo1&lt;/string&gt;
&lt;string name=""MY_CLIENT_SECRET""&gt;bar1&lt;/string&gt;
</code></pre>

<p></p>

<p>My AndroidManifest.xml file</p>

<p>

    </p>

<pre><code>&lt;uses-permission android:name=""android.permission.INTERNET"" /&gt;

&lt;application
    android:allowBackup=""true""
    android:icon=""@mipmap/ic_launcher""
    android:label=""Hello!""
    android:theme=""@style/AppTheme"" &gt;
    &lt;meta-data
        android:name=""CLIENT_ID""
        android:value=""@string/MY_CLIENT_ID"" /&gt;
    &lt;meta-data
        android:name=""CLIENT_SECRET""
        android:value=""@string/MY_CLIENT_SECRET"" /&gt;

    &lt;activity
        android:name=""com.android.example.helloworld.MainActivity""
        android:label=""Hello!"" &gt;
        &lt;intent-filter android:label=""@string/app_name"" &gt;
            &lt;action android:name=""android.intent.action.MAIN"" /&gt;

            &lt;category android:name=""android.intent.category.LAUNCHER"" /&gt;
        &lt;/intent-filter&gt;
    &lt;/activity&gt;
&lt;/application&gt;
</code></pre>

<p></p>

<p>My partial code for MainActivity.java file:</p>

<pre><code>public class MainActivity extends ActionBarActivity implements myListener  {

/* One of the very first lines that are executed throw the nullpointerexception */

    private String CLIENT_ID = getString(R.string.MY_CLIENT_ID);
    private String CLIENT_SECRET = getString(R.string.MY_CLIENT_SECRET);

    @Override
    protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);

        temp = (TextView) findViewById(R.id.temp);

        obj = new foo(CLIENT_ID, CLIENT_SECRET, this);
        obj.bar()
    }
}
</code></pre>

<hr>

<p>Here's what I've done so far.</p>

<p>1) I'm using <a href=""http://developer.android.com/guide/topics/resources/string-resource.html"" rel=""nofollow"">http://developer.android.com/guide/topics/resources/string-resource.html</a> as a reference.</p>

<p>2) If I hardcode the values in the beginning and run the app it works. I only get the said error when I try to reference the values from xml. </p>

<p>3) I have searched quite a bit on this topic on google and stackexchange and have tried several approaches suggested on the stackexchange links such as:</p>

<ul>
<li><p>creating and calling a method like below. I get that same error inside this method.</p>

<pre><code>public String getStringResourceByName(String resourceName) {
    String packageName = ""com.android.example.helloworld"";
    Log.i(""-- package name --"",packageName);
    int resId = this.getResources().getIdentifier(resourceName, ""string"", packageName);
    String resName = getString(resId);
    Log.i(""-- resource name -- "",resName);
    return resName;
}
</code></pre></li>
<li><p>Using MainActivity.this specifically in the above method </p>

<pre><code>public String getStringResourceByName(String resourceName) {
    String packageName = ""com.android.example.helloworld"";
    Log.i(""-- package name --"",packageName);
    int resId = MainActivity.this.getResources().getIdentifier(resourceName, ""string"", packageName);
    String resName = getString(resId);
    Log.i(""-- resource name -- "",resName);
    return resName;
 }
</code></pre>

<p>All of the changes throw the same error back at me.</p></li>
</ul>

<hr>

<p>Can someone guide me on what am I missing here? I hope I've provided with sufficient data. </p>
","4128931","Abhijeet","390989","","2015-07-20 13:58:01","2015-07-20 17:24:14","java.lang.NullPointerException while referencing string variable in code","<android><android-resources>","2","1","","",""
"131196","1","131382","","2008-09-25 02:40:29","","4","5024","<p>I am interested in calling <a href=""http://sourceforge.net/projects/sox"" rel=""nofollow noreferrer"">SoX</a>, an open source console application, from another Windows GUI program (written in Delphi naturally).  Instead of dealing with scraping and hiding the console window, I would like to just convert the application to a DLL that I can call from my application.  </p>

<p>Before I start down this path I am curious how much work I should expect to be in for?  Are we talking a major undertaking, or is there a straight forward solution?  I know some C, but am by no means an expert.  </p>

<p>I am not expecting SoX specific details, just EXE console application conversion to DLL in general.  If someone is familiar with SoX though, even better.</p>
","255","Jim McKeeth","","","","2008-09-25 08:47:45","Convert console exe to dll in C","<c><delphi><dll><exe>","7","0","1","",""
"194127","1","194128","","2008-10-11 14:29:40","","5","5024","<p>I have to use an other application (console) to pass some parameter to this program and inside my C# program get the output of that program. I would like not to see the console (all invisible to the user). How can I do that?</p>
","14441","Mister Dev","","","","2009-08-05 13:43:36","C# how can you get output of an other batch file?","<c#><io>","1","0","1","",""
"154728","1","155450","","2008-09-30 20:02:47","","3","5025","<p>I'd like to eliminate dependencies on hardcoded paths for configuration data in my Java apps, I understand that using ResourceBundle will help me use the classloader to find resources.</p>

<p>Can someone tell me how I would replace a hardcoded path to a resource (say a .properties configuration data file required by a class) with appropriate use of ResourceBundle? Simple clear example if possible, thanks all.</p>
","2362","Brabster","","","","2008-10-01 01:35:51","How do I use ResourceBundle to avoid hardcoded config paths in Java apps?","<java><config><resourcebundle>","4","0","","",""
"636154","1","637187","","2009-03-11 20:11:49","","1","5025","<p>I have an Access application with a SQL server back-end, mixed with quite a few DB objects local to the Access app.  I've tried running SQL Profiler, but I got very little except a cryptic sp_execute 2,4288,4289,4290,4291,4292,4293,4294,4295,4296,4297.</p>

<p>I would like a trace tool that is local to the Access DB, so I also pick up any activity that doesn't go back to the SQL server.</p>
","8741","ProfK","","","","2009-12-08 18:37:03","Trace MS Access DB activity","<debugging><ms-access>","2","0","","",""
"34638","1","34917","","2008-08-29 16:27:43","","6","5026","<p>The system I am currently working on requires some role-based security, which is well catered for in the Java EE stack. The system intends to be a framework for business domain experts to write their code on top of.</p>

<p>However, there is also a requirement for data <code>security</code>. That is, what information is visible to an end user.</p>

<p>This effectively means reducing visibility to rows (and perhaps even columns) in the database.</p>

<p>We are using Hibernate for our persistence. However, we are using our own annotations so as not to expose our persistence choice to the business domain experts. </p>

<p>For row based security this means we could add an annotation such as <code>@Secured</code> at the entity level, which would cause an extra column to be added to the underlying table to constrain our selects?</p>

<p>For column based security, we could perhaps have <code>@Secured</code> to either assist in query generation, or perhaps use an aspect to filter the information returned?</p>

<p>I'm curious to know how this might affect hibernate's caching mechanisms as well?</p>

<p>I'm sure a lot of others will have had the same issue, and I was wondering how you approached this?</p>

<p>Much appreciated...</p>
","3295","toolkit","3867570","","2014-11-30 10:17:39","2014-11-30 10:17:39","data 'security' with java and hibernate","<java><security><hibernate><java-ee>","2","0","","",""
"572831","1","572841","","2009-02-21 11:29:07","","1","5026","<p>I am writing a small Java server, and a matching client in C++, which implement a simple IM service over the <a href=""http://stomp.codehaus.org/Protocol"" rel=""nofollow noreferrer"">STOMP protocol</a>.</p>

<p>The protocol specifies that every <em>frame</em> (message that passes between server and client, if you will) must end with a null character, which in code I refer to as <strong><code>'\0'</code></strong>, both in Java and in C++.</p>

<p>However, when I transmit a frame over TCP via sockets, the null character simply does not show up, on either side. I am working with UTF-8 encoding, and tried switching to ASCII, didn't help.</p>

<p>What am I doing wrong?</p>
","24545","Yuval A","","","","2009-02-21 11:48:08","Problem transmitting null character over sockets","<java><c++><sockets><tcp><character-encoding>","5","0","2","",""
"197088","1","197582","","2008-10-13 09:25:12","","15","5026","<p>In WPF, there are two ways to set the focus to an element.<br>
You can either call the .Focus() method of the input element, or call Keyboard.Focus() with the input element as parameter.</p>

<pre><code>// first way:
item.Focus();
// alternate way:
Keyboard.Focus(item);
</code></pre>

<p>What is the difference between these two? Are there special reasons to use one of them instead of the other in some cases?<br>
So far I noticed no difference - what ever method I used, the item always got logical focus as well as keyboard focus.</p>
","7021","Sam","7021","Sam","2008-10-13 09:41:55","2010-06-10 17:01:10","Whats the difference between Keyboard.Focus(item) and item.Focus()?","<.net><wpf>","3","0","2","",""
"228262","1","228270","","2008-10-23 01:55:43","","1","5026","<p>I run VPC 2007 on my Vista business laptop with 4 gig RAM.  I use VPC to run windows XP and maintain a VS2003 web project.  At first everything was great.  I assigned the VPC 512MB and did my work as usual.  I also run Resharper and Visual SVN.  Lately, the act of scrolling in a page causes the CPU to spike above 50, sometimes near 100.  This freezes my machine occasionally and is frustrating.  Typing code sometimes does the same thing.</p>

<p>I have experimented with changing allocated memory, disk space, turning on/off the paging file, uninstalling ReSharper and Visual SVN.  There should be no reason this thing is slow with all the memory I have on this laptop!  I don't have anything running on it but VPC at any one time.</p>

<p>I'm wondering if I should just install VS2003 on my Vista machine and deal with any incompatibility problems.   </p>

<p>Any suggestions?</p>
","3047","Scott","","","","2013-07-12 02:28:54","Virtual PC high CPU usage problems","<visual-studio><virtual-pc>","6","0","","",""
"330810","1","330844","","2008-12-01 13:22:46","","0","5026","<pre><code>function register_contact ($person = array()) {
    $nogood = false;
    foreach ($person as $val) {
        if (strlen($val)==0) {
            $nogood = true;
            $status = ""There was an error sending the registration please fill in all fields"";
        }
    }
    if (!$nogood) {
        require_once(""class.phpmailer.php"");

        $message = ""New request for Fox In Touch Recipient:.\r\n\r\n"";
        $message .= ""Forename: "" . $person['fname'];
        $message .= ""\r\nSurname: "" . $person['sname'];
        $message .= ""\r\nEmail: "" . $person['email'];
        $message .= ""\r\nJob Title: "" . $person['job'];
        $message .= ""\r\nCompany: "" . $person['company'];
        $message .= ""\r\n\r\nFox In Touch."";

        $mail = new PHPMailer();

        $mail-&gt;IsSMTP();                                   // send via SMTP
        $mail-&gt;Host     = ""ahost""; // SMTP servers
        $mail-&gt;SMTPAuth = true;     // turn on SMTP authentication
        $mail-&gt;Username = ""name"";  // SMTP username
        $mail-&gt;Password = ""pass""; // SMTP password
        //$mail-&gt;Post = 587;

        $mail-&gt;From     = ""foxintouch@bionic-comms.co.uk"";
        $mail-&gt;FromName = ""Fox In Touch"";
        //$mail-&gt;AddAddress(""foxlicensing.europe@fox.com"", ""Fox Licensing"");
        $mail-&gt;AddAddress(""andrew@yahoo.co.uk"", ""Andrew"");
        $mail-&gt;AddReplyTo(""foxintouch@bionic-comms.co.uk"",""Information"");
        $mail-&gt;IsHTML(false);                               // send as HTML

        $mail-&gt;Subject  =  ""Contact request for Fox In Touch!"";
        $mail-&gt;Body     =  $message;

        if(!$mail-&gt;Send()) {
            $nogood = true;
            $status = ""Message was not sent &lt;p&gt;"";
            $status .= ""Mailer Error: "" . $mail-&gt;ErrorInfo;
        } else {
            $status = ""Thank you! Your message has been sent to 20th Century Fox. Submit another?""; 
        }
    }
    return array('email_failed'=&gt;$nogood, 'status'=&gt;$status);
}
</code></pre>

<p>The above code keeps giving me the error, ""Mailer Error: Language string failed to load: recipients_failedandrew@yahoo.co.uk"". I have tried changing the AddAddress(). The smtp connection settings are correct, as this was the last error i had! Any help would be much appreciated. Thanks</p>
","31677","Drew","31677","Drew","2008-12-01 13:31:22","2008-12-01 13:33:07","PHPMailer error(s)","<php><email>","1","1","","",""
"448834","1","448858","","2009-01-15 22:58:06","","3","5026","<p>I want to know how many users are connected to the IIS web server at any point on a simple .net page. Is there a way using a native .net class in 3.5 that will tell me this information? I want to create a simple web page that will give me the total number of users/open sessions at a given time.</p>

<p>Currently, I am using Perfmon to get this information however I want to create a simple webpage to retrieve this info</p>

<p>Appreciate your help.</p>

<p>Thanks in advance.</p>

<p>Niraj</p>
","4957","niraj","52566","niraj","2013-07-29 22:15:42","2013-07-29 22:15:42","How do I retrieve number of users connected on IIS at any point?","<.net><session>","2","0","","",""
"41397","1","41408","","2008-09-03 10:08:11","","12","5027","<p>Right, I know I am totally going to look an idiot with this one, but my brain is just <em>not</em> kicking in to gear this morning.</p>

<p>I want to have a method where I can say ""if it goes bad, come back with this type of Exception"", right?</p>

<p>For example, something like (<strong>and this doesn't work</strong>):</p>

<pre><code>    static ExType TestException&lt;ExType&gt;(string message) where ExType:Exception
    {
        Exception ex1 = new Exception();
        ExType ex = new Exception(message);
        return ex;
    }
</code></pre>

<p>Now whats confusing me is that we <em>KNOW</em> that the generic type is going to be of an Exception type due to the <em>where</em> clause. However, the code fails because we cannot implicitly cast <em>Exception</em> to <em>ExType</em>. We cannot explicitly convert it either, such as:</p>

<pre><code>    static ExType TestException&lt;ExType&gt;(string message) where ExType:Exception
    {
        Exception ex1 = new Exception();
        ExType ex = (ExType)(new Exception(message));
        return ex;
    }
</code></pre>

<p>As that fails too.. So <strong>is this kind of thing possible?</strong> I have a strong feeling its going to be real simple, but I am having a tough day with the old noggin, so cut me some slack :P</p>

<hr>

<h2>Update</h2>

<p>Thanks for the responses guys, looks like it wasn't me being a <em>complete</em> idiot! ;)</p>

<p>OK, so <a href=""https://stackoverflow.com/questions/41397/asking-a-generic-method-to-throw-specific-exception-type-on-fail#41398"">Vegard</a> and <a href=""https://stackoverflow.com/questions/41397/asking-a-generic-method-to-throw-specific-exception-type-on-fail#41404"">Sam</a> got me on to the point where I could instantiate the correct type, but then obviously got stuck because the <em>message</em> param is read-only following instantiation.</p>

<p><a href=""https://stackoverflow.com/questions/41397/asking-a-generic-method-to-throw-specific-exception-type-on-fail#41408"">Matt</a> hit the nail right on the head with his response, I have tested this and all works fine. Here is the example code:</p>

<pre><code>    static ExType TestException&lt;ExType&gt;(string message) where ExType:Exception, new ()
    {
        ExType ex = (ExType)Activator.CreateInstance(typeof(ExType), message);
        return ex;
    }
</code></pre>

<p>Sweet! :)</p>

<p>Thanks guys!</p>
","832","Rob Cooper","-1","Rob Cooper","2017-05-23 12:18:01","2012-02-02 14:25:31","Asking a Generic Method to Throw Specific Exception Type on FAIL","<c#><generics><exception>","5","1","4","",""
"645168","1","645273","","2009-03-14 01:49:00","","8","5027","<p>Consider the following code</p>

<pre><code>template&lt;unsigned int N&gt; void foo(std::bitset&lt;N&gt; bs)
{ /* whatever */ }

int main()
{
    bitset&lt;8&gt; bar;
    foo(bar);
    return 0;
}
</code></pre>

<p>g++ complains about this on 64 bit because the &lt;8> gets interpreted as an unsigned long int, which doesn't exactly match the template. If I change the template to say unsigned long int, then 32-bit compiles complain. </p>

<p>Obviously one way to fix this is to change bitset&lt;8> to bitset&lt;8ul>, but is there any way to re-write the <em>template</em> part so that it will work with whatever the default interpretation of a numeric literal is?</p>
","39375","Tyler McHenry","","","","2009-11-08 12:56:45","How to write a std::bitset template that works on 32 and 64-bit","<c++><templates><64-bit><bitsets>","3","0","3","",""
"303609","1","","","2008-11-19 22:23:53","","8","5027","<p>What do you guys think? Should constants be capitalized? Or is that an archaic practice? So...</p>

<pre><code>const int MY_CONSTANT = 5;
</code></pre>

<p>vs.    </p>

<pre><code>const int myConstant = 5;
</code></pre>
","36706","Tim Merrifield","512251","warren","2012-05-20 21:19:28","2019-03-14 13:59:04","Should I capitalize my constants?","<language-agnostic><coding-style><constants>","13","1","2","",""
"632074","1","632089","","2009-03-10 20:14:05","","1","5027","<p>I have a FileUpload control (FileUpload1) on my web form, as well as a ""Sumbit"" button, a label, and a hidden field that contains a UserID. I have the following code in the button's click event:</p>

<pre><code>string path = Server.MapPath(""~/userfiles/"");

if (FileUpload.HasFile)
{
    try 
    {
        FileUpload1.SaveAs(path + UserID.Value + ""/image.jpg"");
    }
    catch 
    {
        Label1.Text = ""* unable to upload file"";
        Label1.Visible = true; 
    }
}
</code></pre>

<p>It works great if I upload an actual file. However, if I type a non-existent filename (for example, ""c:\a.jpg"", which does not exist on my computer) into the FileUpload's textbox, and click the Sumbit button, HasFile still returns true. Furthermore, SaveAs() does not throw any exceptions, and it is a void function that returns no value indicating success or failure. How do I tell whether a file was actually uploaded?</p>
","72597","Tom V","40347","divo","2009-03-10 21:08:46","2009-11-19 06:18:36","FileUpload - Verifying that an actual file was uploaded","<c#><.net><file-upload>","5","0","1","",""
"154993","1","155040","","2008-09-30 20:41:34","","2","5028","<p>I have an application where the contents of e-mails that get sent are stored in a .resx file.<br>
This is an ASP.Net application, the .resx file lives in /App_GlobalResources  </p>

<p>When I need to send an e-mail, i'm reading this using: </p>

<pre><code> HttpContext.GetGlobalResourceObject(""MailContents"", ""EmailID"").ToString
</code></pre>

<p>Now, I need to use the same mailing method from another project (not a website). The mailing method is in a DLL that all the projects in the solution share.</p>

<p>In this other project, I obviously don't have an HttpContext.</p>

<p>How can I read these resources?</p>

<p>My current approach is, inside the Mailing class, check whether HttpContext.Current is null, and if so, use a separate method.<br>
The separate method I'm looking at right now (after resigning myself to the fact that there's nothing better) is to have the path to the .resx file of the website stored in the app.config file, and somehow read that file.<br>
I started trying with System.Resources.ResourceReader, but it looks like it wants a .resources file, not a .resx one.</p>
","3314","Daniel Magliola","1033581","","2017-08-28 03:27:27","2017-08-28 03:27:27","Reading .resx files programmatically","<.net><.net-2.0><resource-files>","3","0","0","",""
"652874","1","652942","","2009-03-17 02:47:29","","1","5028","<p>Given this text:</p>

<pre>
    /* F004 (0309)00 */  
    /* field 1 */  
    /* field 2 */  
    /* F004 (0409)00 */  
    /* field 1 */  
    /* field 2 */  
</pre>

<p>how do I parse it into this array:<br>
<code>[<br>
    [""F004""],[""0309""],[""/* field 1 */\n/* field 2 */""],<br>
    [""F004""],[""0409""],[""/* field 1 */\n/* field 2 */""]<br>
]</code></p>

<p>I got code working to parse the first two items:</p>

<pre><code>form = /\/\*\s+(\w+)\s+\((\d{4})\)[0]{2}\s+\*\//m
text.scan(form)
</code></pre>

<p><code>[<br>
    [""F004""],[""0309""],<br>
    [""F004""],[""0409""]<br>
]</code></p>

<p>And here's the code where I try to parse all three and fail w/ an invalid regex error:</p>

<pre><code>form = /\/\*\s+(\w+)\s+\((\d{4})\)[0]{2}\s+\*\//m
form_and_fields = /#{form}(.[^#{form}]+)/m
text.scan(form_and_fields)
</code></pre>

<p><hr>
edit:
This is what ended up working for me, thanks to both rampion, &amp; singpolyma:</p>

<pre><code>form = /
  \/\*\s+(\w+)\s+\((\d+)\)\d+\s+\*\/    #formId &amp; edDate
  (.+?)                                 #fieldText
  (?=\/\*\s+\w+\s+\(\d+\)\d+\s+\*\/|\Z) #stop at beginning of next form
                                        # or the end of the string
/mx
text.scan(form)
</code></pre>
","50225","Seth Reno","50225","Seth Reno","2009-03-17 15:11:51","2009-03-17 15:11:51","combine regex in ruby","<ruby><regex><parsing><text>","3","0","","",""
"295035","1","295090","","2008-11-17 07:02:12","","3","5028","<p>I have a sharepoint event handler which I want to activate for a single list, not all the lists in the site. How do I go about this?</p>
","1909","b.ashwin","","","","2011-07-07 13:22:14","Registering an event handler for a single list","<sharepoint><moss><event-handling>","6","0","","",""
"202013","1","227218","","2008-10-14 17:08:07","","10","5028","<p>The Winform application is release with ClickOnce in our Intranet. We store personal preference for the GUI in the Isolated Storage. All works pretty fine :)</p>

<p>The problem is when we have a new version of the application, we publish... all preferences are lost! User need to setup their preference over and over each version.</p>

<p>Is there a way to freeze the isolation for the whole application instead of the version?</p>
","13913","Daok","27414","Jon B","2008-10-20 18:57:31","2017-12-07 11:34:36","ClickOnce and IsolatedStorage","<c#><winforms><.net-2.0><clickonce><isolatedstorage>","4","0","4","",""
