Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"20768925","1","","","2013-12-25 03:58:22","","4","5512","<p>I am following a book to learn JavaScript, and it appears to have coding errors as what I am following does not appear to work. Here's what I have:</p>

<p>HTML:</p>

<pre><code>&lt;!DOCTYPE html&gt;
&lt;html&gt;
&lt;head&gt;
    &lt;title&gt;Examples of moving around in the DOM using native JavaScript methods&lt;/title&gt;
    &lt;meta charset=""UTF-8""&gt;

    &lt;!-- CSS Stylesheet --&gt;
    &lt;link rel=""stylesheet"" href=""css/show.css""&gt;
&lt;/head&gt;
&lt;body&gt;

&lt;!-- Let's get the parent element for the target node and add a class of ""active"" to it --&gt;
&lt;ul id=""nav""&gt;
    &lt;li&gt;&lt;a href=""/"" id=""home""&gt;Home&lt;/a&gt;&lt;/li&gt;
    &lt;li&gt;&lt;a href=""/about"" id=""about""&gt;About Us&lt;/a&gt;&lt;/li&gt;
    &lt;li&gt;&lt;a href=""/contact"" id=""contact""&gt;Contact Us&lt;/a&gt;&lt;/li&gt;
&lt;/ul&gt;
&lt;input type=""button"" onclick=""targetClass()"" value=""Target the Class""/&gt;
&lt;input type=""button"" onclick=""prevNextSibling()"" value=""Target Next and Previous Sibling""/&gt;

&lt;script src=""js/js.js""&gt;&lt;/script&gt;
&lt;/body&gt;
&lt;/html&gt;
</code></pre>

<p>JavaScript:</p>

<pre><code>// This block of JavaScript obtains the parent element
// target the ""about"" link and apply a class to its parent list item
function targetClass()
{
    document.getElementById(""about"").parentNode.setAttribute(""class"", ""active"");
}
// This block of code adds a Class to Previous and Next Sibling Nodes
function prevNextSibling()
{
    // get ""about"" parent, then its previous sibling and apply a class
    document.getElementById(""about"").parentNode.previousSibling.setAttribute(""class"", ""previous"");
    // get ""about"" parent, then its next sibling and apply a class
    document.getElementById(""about"").parentNode.nextSibling.setAttribute(""class"", ""next"");
}
</code></pre>

<p>As per the book the output of the generated HTML I should be getting is:</p>

<pre><code>&lt;ul id=""nav""&gt;
&lt;li class="" previous"" &gt;&lt;a href=""/"" id=""home""&gt;Home&lt;/a&gt;&lt;/li&gt;
&lt;li class="" active"" &gt;&lt;a href=""/about"" id=""about""&gt;About Us&lt;/a&gt;&lt;/li&gt;
&lt;li class="" next"" &gt;&lt;a href=""/contact"" id=""contact""&gt;Contact Us&lt;/a&gt;&lt;/li&gt;
&lt;/ul&gt;
</code></pre>

<p>But when I click on my text boxes nothing is happening.</p>

<p>How can I fix this problem?</p>
","1196058","JackSparrow123","63550","","2013-12-25 23:51:37","2013-12-25 23:51:37","ParentNode and previousSibling in JavaScript","<javascript><html><dom>","2","1","","",""
"443712","1","443950","","2009-01-14 16:42:02","","11","5513","<p>I'm looking for an algorithm which can take two sets of integers (both positive and negative) and find subsets within each that have the same sum.</p>

<p>The problem is similar to the <a href=""http://en.wikipedia.org/wiki/Subset-sum_problem"" rel=""nofollow noreferrer"">subset sum problem</a> except that I'm looking for subsets on both sides.</p>

<p>Here's an example:</p>

<p>List A {4, 5, 9, 10, 1}</p>

<p>List B {21, 7, -4, 180}</p>

<p>So the only match here is:
{10, 1, 4, 9} &lt;=> {21, 7, -4}</p>

<p>Does anyone know if there are existing algorithms for this kinda problems?</p>

<p>So far, the only solution I have is a brute force approach which tries every combination but it performs in Exponential time and I've had to put a hard limit on the number of elements to consider to avoid it from taking too long.</p>

<p>The only other solution I can think of is to run a factorial on both lists and look for equalities there but that is still not very efficient and takes exponentially longer as the lists get bigger.</p>
","55074","theburningmonk","1288","Andrew Rollings","2012-09-17 13:31:47","2012-09-17 13:31:47","Algorithm to find subset within two sets of integers whose sums match","<algorithm><bidirectional><subset-sum>","4","1","7","",""
"371450","1","371639","","2008-12-16 14:23:57","","2","5513","<p>OK, I'm using a JSON-enabled Rails web-service to provide data to an iPhone application. I'm finding my Integer values (IDs) are being interpreted by the json-framework as a NSDecimalNumber type. I need it as an integer. How can I get an integer value out of my NSDecimalNumber typed variable? I have tried everything I know, and I'm at my wits end.</p>
","46682","Kapslok","714","Chris Hanson","2009-01-17 22:49:04","2009-01-17 22:49:04","How do I convert NSDecimalNumber to NSInteger?","<cocoa-touch><types><json-framework>","1","0","","",""
"598344","1","","","2009-02-28 17:24:21","","4","5513","<p>I am trying to capture audio from the line-in from my PC, to do this I am using <a href=""http://java.sun.com/j2se/1.4.2/docs/api/javax/sound/sampled/AudioSystem.html"" rel=""nofollow noreferrer"">AudioSystem</a> class. There is one of two choices with the static AudioSystem.write method: Write to a file Or Write to a stream. I can get it to write to a file just fine, but whenever I try to write to a stream I get thrown java.io.IOException (stream length not specified). As for my buffer I am using a ByteArrayOutputStream. Is there another kind of stream I am supposed to be using or messing up  somewhere else?</p>

<p><strong>Also</strong> in a related subject, one can sample the audio line in (<a href=""http://java.sun.com/j2se/1.4.2/docs/api/javax/sound/sampled/TargetDataLine.html"" rel=""nofollow noreferrer"">TargetDataLine</a>) directly by calling <a href=""http://java.sun.com/j2se/1.4.2/docs/api/javax/sound/sampled/TargetDataLine.html"" rel=""nofollow noreferrer"">read</a>. Is this the preferred way doing audio capture or using AudioSystem?</p>

<p><strong>Update</strong>
Source code that was requested:</p>

<pre><code>final private TargetDataLine line;
final private AudioFormat format;
final private AudioFileFormat.Type fileType;
final private AudioInputStream audioInputStream;
final private ByteArrayOutputStream bos;

// Constructor, etc.

public void run()
{
    System.out.println(""AudioWorker Started"");
    try
    {
        line.open(format);
        line.start();

        // This commented part is regarding the second part
        // of my question
        // byte[] buff = new byte[512];
        // int bytes = line.read(buff, 0, buff.length);

        AudioSystem.write(audioInputStream, fileType, bos);

    }
    catch ( Exception e )
    {
        e.printStackTrace();
    }

    System.out.println(""AudioWorker Finished"");
}


// Stack trace in console
AudioWorker Started
java.io.IOException: stream length not specified
    at com.sun.media.sound.WaveFileWriter.write(Unknown Source)
    at javax.sound.sampled.AudioSystem.write(Unknown Source)
    at AudioWorker.run(AudioWorker.java:41)
AudioWorker Finished
</code></pre>
","62575","srand","62575","srand","2009-03-02 13:12:49","2011-03-08 18:43:55","Java AudioSystem and TargetDataLine","<java><audio><audio-recording><javasound>","4","2","2","",""
"599238","1","599251","","2009-03-01 04:05:15","","18","5514","<p>I have an idea of how interrupts are handled by a dual core CPU.  I was wondering about how interrupt handling is implemented on a board with more than one physical processor. </p>

<p>Is any of the interrupt responsibility determined by the physical board's configuration?  Each processor must be able to handle some types of interrupts, like disk I/O.  Unless there is some circuitry to manage and dispatch interrupts to the appropriate processor?  My guess is that the scheme must be processor neutral, so that any processor and core can run the interrupt handler.</p>

<p>If a core is waiting on a disk read, will that core be the one to run the interrupt handler when the disk is ready? </p>
","54822","jeffD","213269","","2010-05-10 08:30:12","2010-05-10 08:30:12","How are interrupts handled by dual processor machines?","<hardware><cpu><multicore><interrupt><cpu-architecture>","4","1","11","",""
"525064","1","525075","","2009-02-08 02:56:01","","5","5514","<p>I am learning how to use NUnit.  I have my main project in it's solution, and created a separate project in that same solution which will hold my unit tests, with it's own namespace.  From that project I add a reference to the main project and add a </p>

<pre><code>using MainProjectNamespace;
</code></pre>

<p>to the top of it.</p>

<p>When I go to NUnit, any tests I have that don't reference the main project work.  These are tests I setup just to get used to NUnit, and are pretty much useless.  When NUnit runs the real tests the test throws this exception:</p>

<blockquote>
  <p>TestLibrary.Test.TestMainProject: 
  System.IO.FileNotFoundException :
  Could not load file or assembly
  'WpfApplication2, Version = 1.0.0.0,
  Culture=neutral, PublicKeyToken=null'
  or one of its dependencies.  The
  system cannot find the specified file.</p>
</blockquote>

<p>Why am I getting this exception?</p>

<p>EDIT:</p>

<p>Now when I try to load the assembly into NUnit, it won't even load (so I can't even get a chance to run the tests)</p>

<p>This is the Exception that come sup, and the stack trace:</p>

<p>System.IO.DirectoryNotFoundException: Could not find a part of the path 'LONG PATH HERE I DON'T WANT TO TYPE'</p>

<pre><code>System.IO.DirectoryNotFoundException...

Server stack trace: 
    at System.IO.__Error.WinIOError(Int32 errorCode, String maybeFullPath)
    at System.IO.Directory.SetCurrentDirectory(String path)
    at NUnit.Core.DirectorySwapper..ctor(String directoryName)
    at NUnit.Core.Builders.TestAssemblyBuilder.Load(String path)
    at NUnit.Core.Builders.TestAssemblyBuilder.Build(String assemblyName, Boolean autoSuites)
    at NUnit.Core.Builders.TestAssemblyBuilder.Build(String assemblyName, String testName, Boolean autoSuites)
    at NUnit.Core.TestSuiteBuilder.Build(TestPackage package)
    at NUnit.Core.SimpleTestRunner.Load(TestPackage package)
    at NUnit.Core.ProxyTestRunner.Load(TestPackage package)
    at NUnit.Core.ProxyTestRunner.Load(TestPackage package)
    at NUnit.Core.RemoteTestRunner.Load(TestPackage package)
    at System.Runtime.Remoting.Messaging.StackBuilderSink._PrivateProcessMessage(IntPtr md, Object[] args, Object server, Int32 methodPtr, Boolean fExecuteInContext, Object[]&amp; outArgs)
    at System.Runtime.Remoting.Messaging.StackBuilderSink.PrivateProcessMessage(RuntimeMethodHandle md, Object[] args, Object server, Int32 methodPtr, Boolean fExecuteInContext, Object[]&amp; outArgs)
    at System.Runtime.Remoting.Messaging.StackBuilderSink.SyncProcessMessage(IMessage msg, Int32 methodPtr, Boolean fExecuteInContext)

Exception rethrown at [0]: 
    at System.Runtime.Remoting.Proxies.RealProxy.HandleReturnMessage(IMessage reqMsg, IMessage retMsg)
    at System.Runtime.Remoting.Proxies.RealProxy.PrivateInvoke(MessageData&amp; msgData, Int32 type)
    at NUnit.Core.TestRunner.Load(TestPackage package)
    at NUnit.Util.TestDomain.Load(TestPackage package)
    at NUnit.Util.TestLoader.LoadTest(String testName)
</code></pre>

<p>EDIT2:
The above path clearly IS in my hard drive</p>

<p>EDIT3:
I just switched from Debug to Release, on NUnit, and loaded the dll from the release folder of TestingLibrary...  And it loaded!  1 of the 3 namespace-specific tests worked.  Getting somewhere, I am.</p>

<p>EDIT4:
Welllllllll...  I can actually run the tests now, but I am back to the original error.  IT is not finding the assembly for the main project </p>
","47630","GordonG","166743","GordonG","2011-07-13 16:14:39","2012-05-13 18:39:25","Why am I getting a FileNotFound exception when referencing another project from the same solution?","<c#><.net><nunit>","4","1","1","",""
"233682","1","233716","","2008-10-24 14:11:24","","8","5515","<p>Do you have a good ignore pattern for svn, git, etc. that handles an eclipse workspace? I want to version handle all projects in the workspace. It has to ignore all the eclipse configuration, compiled files, and output folders.</p>
","3713","Spoike","3713","Spoike","2008-10-24 14:28:34","2008-10-24 20:22:45","Ignore pattern for eclipse workspace","<eclipse><svn><language-agnostic><version-control><development-environment>","1","0","1","",""
"325931","1","326153","","2008-11-28 14:47:02","","33","5516","<p>I want to do exactly the same as in <a href=""https://stackoverflow.com/questions/74451/getting-actual-file-name-with-proper-casing-on-windows"">this question</a>:</p>

<blockquote>
  <p>Windows file system is case insensitive. How, given a file/folder name (e.g. ""somefile""), I get the actual name of that file/folder (e.g. it should return ""SomeFile"" if Explorer displays it so)?</p>
</blockquote>

<p>But I need to do it in .NET and I want the full path (<code>D:/Temp/Foobar.xml</code> and not just <code>Foobar.xml</code>).</p>

<p>I see that <code>FullName</code> on the <code>FileInfo</code> class doesn't do the trick.</p>
","755","pauldoo","-1","","2017-05-23 12:09:11","2019-07-19 10:34:43","Getting actual file name (with proper casing) on Windows with .NET","<.net><windows>","7","0","5","",""
"449616","1","","","2009-01-16 05:48:31","","12","5516","<p>WPF's RichTextBox control's performance is real slow when a 50KB text document is loaded. Scrolling laggy and pressing Ctrl-A to select all the text takes more than 10 seconds. (This is intantaneous on Notepad).</p>

<p>I'm not doing any fancy bitmap effects. Is this normal?  Even typing on an empty RichTextBox seems a bit laggy than normal. </p>

<p>Are there fixes for this? Alternatives? Thanks!</p>
","26374","moogs","","","","2009-11-11 01:03:50","WPF RichTextBox Performance","<wpf><performance><controls>","1","2","","",""
"129405","1","129839","","2008-09-24 19:42:10","","11","5516","<p>How do I Configuring DoxyGen to document ActionScript files?</p>

<p>I've included the *.as and *.asi files in doxygen's search pattern, but the classes, functions and variables don't show there.</p>
","18790","Eliram","","","","2010-07-29 06:40:50","Can I use DoxyGen to document ActionScript code?","<configuration><actionscript><documentation><doxygen>","3","0","1","2018-01-19 07:11:30",""
"715750","1","715782","","2009-04-03 21:17:40","","10","5517","<p>I want to display strings inside CoreAnimation layers, but unfortunately CATextLayer is not enough, mostly because it's difficult to use when using constraints <em>and</em> you want to wrap the text.</p>

<p>I am using NSLayoutManager, using the following code (PyObjC):</p>

<pre><code>NSGraphicsContext.saveGraphicsState()

# THIS SOLVES THIS ISSUE
CGContextSetShouldSmoothFonts(ctx, False)

graphics = NSGraphicsContext.graphicsContextWithGraphicsPort_flipped_(ctx, True)
NSGraphicsContext.setCurrentContext_(graphics)

height = size.height
xform = NSAffineTransform.transform();
xform.translateXBy_yBy_(0.0, height)
xform.scaleXBy_yBy_(1.0, -1.0)
xform.concat()

self.textContainer.setContainerSize_(size)

glyphRange = self.layoutManager.glyphRangeForTextContainer_(self.textContainer)

self.layoutManager.drawBackgroundForGlyphRange_atPoint_(glyphRange, topLeft)
self.layoutManager.drawGlyphsForGlyphRange_atPoint_(glyphRange, topLeft)

NSGraphicsContext.restoreGraphicsState()
</code></pre>

<p>This is all fine and working, but the only issue is that it produces bad-looking text (although it <em>is</em> antialised).</p>

<p>Here's the CATextLayer version: <a href=""https://i.stack.imgur.com/KwMp0.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/KwMp0.png"" alt=""""></a>
</p>

<p>And here's the NSLayoutManager version: <a href=""https://i.stack.imgur.com/Nj6x0.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Nj6x0.png"" alt=""""></a>
</p>

<p>Anything I'm missing?</p>
","32617","orestis","4751173","orestis","2019-03-09 14:01:31","2019-03-09 14:01:31","Ugly looking text when drawing NSAttributedString in CGContext","<cocoa><text><core-animation><pyobjc>","1","0","4","",""
"276813","1","276824","","2008-11-10 01:08:26","","7","5518","<p>I believe I already know the answer, but I am not 100% sure, so just a quick question: What does Red/Green Testing actually mean?</p>

<p>I understand it as ""Write your tests first, so that they all fail (= all red), then write your code and watch how each test turns green, and when all are green, you're fine"".</p>

<p>I heard this in <a href=""http://sessions.visitmix.com/?selectedSearch=T22"" rel=""noreferrer"">Scott's MVC Talk at Mix</a>, so I do not know if this is an ""official"" term or if he just made it up. (Edit: Scott actually also explains it starting at 55:00 Minutes, and he made a good remark why he beleives in it)</p>
","91","Michael Stum","91","Michael Stum","2008-11-10 01:53:09","2008-11-10 01:53:09","What is red/green testing?","<.net><unit-testing>","3","1","2","",""
"441438","1","441508","","2009-01-14 00:19:44","","12","5518","<p><strong>Update</strong> this question was previously titled as ""<strong>Give me the name of a simple algorithm for signal(sound) pattern detection</strong>""</p>

<ol>
<li>My objective is to detect the presence of a given pattern in a noisy signal. I want to detect the presence of a species of insect recording the sounds with a microphone. I have previously recorded the sound of the insect in a digital format.</li>
<li>I am not trying to do voice recognition.</li>
<li>I am already using convolution between the input signal and the pattern to determine their similarity level. But I think that this technique is more suited to discrete time (i.e. digital communications, where signals occurs at fixed intervals) and to distinguish an input signal between 2 given patterns (I have only one pattern).</li>
<li>I am afraid to use neural networks, because I never used them, and I don't know if I could embed that code.</li>
</ol>

<p>Could you please point me some other approaches, or try to convince me that my current approach still is a good idea or that neural networks may be a feasible way?</p>

<p><strong>Update</strong> I already have 2 good answers, but another one would be welcome, and even rewarded.</p>
","48465","Vernicht","18528","Matt J","2009-01-27 16:33:36","2014-02-28 12:49:49","Which algorithm should I use for signal (sound) one class classification?","<algorithm><audio><pattern-matching><signal-processing><pattern-recognition>","11","0","10","",""
"607767","1","607784","","2009-03-03 19:27:28","","9","5519","<p>Given a contract such as:</p>

<pre><code>[ServiceContract] public interface IService
{
    [OperationContract]
    [WebGet(UriTemplate = ""GetData/{id}.{format}"")]
    ResponseData GetData(string id, string format);
}
</code></pre>

<p>Is there a way to get the service to respond with json when requested as:
/GetData/1234.json, xml when requested as /GetData/1234.xml and still be available as a proper soap service at some other url, with a strongly typed wsdl contract?</p>

<p>Using a Stream as the return value for GetData is not workable, as though it fufills the first two requirements, wcf can't create a full wsdl specification as it has no idea what the contents of the resultant Stream will be.</p>
","73348","nicknerdy","","","","2012-10-06 15:21:02","RESTful WCF service that can respond in both JSON(P) and XML and still be used as SOAP web service?","<wcf><json><rest>","1","1","4","",""
"582492","1","582601","","2009-02-24 16:40:23","","1","5520","<p>I am currently developing in 3.5 (building to 3.5 as I am using LINQ) and deploying my code to a 2.0 server.  I have been successful in this so far, but now I am trying to utilize some of the ASP AJAX tools and I am running into an error I can't seem to get around.  </p>

<p>First I received </p>

<p>""Unknown server tag 'asp:ScriptManager'.""  </p>

<p>To which I added this to my web.config controls section:</p>

<p>""add tagPrefix=""asp"" namespace=""System.Web.UI"" assembly=""System.Web.Extensions, Version=1.0.61025.0, Culture=neutral, PublicKeyToken=31bf3856ad364e35""</p>

<p>this produced the following error which I'm not sure how to correct:</p>

<p>""The base class includes the field 'ScriptManager1', but its type (System.Web.UI.ScriptManager) is not compatible with the type of control (System.Web.UI.ScriptManager).""</p>

<p>Any thoughts or ideas on this one?</p>
","20748","Collin Estes","4144","Mike Fielden","2009-02-24 16:52:07","2009-02-24 17:07:36","Working with VS2008/3.5 ASP AJAX site on a 2.0sp1/AJAX Extesnion 1.0 server?","<.net><asp.net><asp.net-ajax><scriptmanager>","1","1","","",""
"289029","1","289057","","2008-11-14 02:00:39","","5","5520","<p>It seems like the classical way to handle transactions with JDBC is to set auto-commit to false. This creates a new transaction, and each call to commit marks the beginning the next transactions.
On multithreading app, I understand that it is common practice to open a new connection for each thread.</p>

<p>I am writing a RMI based multi-client server application, so that basically my server is seamlessly spawning one thread for each new connection.
To handle transactions correctly should I go and create a new connection for each of those thread ? 
Isn't the cost of such an architecture prohibitive?</p>
","446497","Paul","","","","2015-10-21 14:59:52","JDBC: Can I share a connection in a multithreading app, and enjoy nice transactions?","<multithreading><postgresql><jdbc><transactions>","3","0","1","",""
"161343","1","161970","","2008-10-02 08:28:01","","4","5520","<p>I am using ServerXMLHTTP to perform an HTTP POST. The response returned is a redirect (specifically 303 See Other). ServerXMLHTTP is automatically following this redirect but this is causing an authentication failure as is not propagating the Authorization header of the original request.</p>

<p>Is there a way I can prevent the automatic redirection (or alternatively ensure that the Authorization header is resent)?</p>
","4023","Matthew Murdoch","4023","Matthew Murdoch","2008-10-02 12:17:19","2011-10-05 19:55:45","How do I prevent ServerXMLHTTP from automatically following redirects (HTTP 303 See Other responses)?","<http><post><redirect><winhttp><serverxmlhttp>","1","0","2","",""
"610188","1","610232","","2009-03-04 11:36:48","","3","5521","<p>I have created a small game, in which some blocks are move around a main div. The mouse which also holding a div (I had assigned the position of cursor to that div).</p>

<p>I just want to trace out, whether the cursor div is moving over the blocks(those are also div). If it comes like that then the game will be over.</p>

<p>How can I detect whether the block or cursor div moves over each other?</p>
","38172","praveenjayapal","905093","Rich B","2011-10-14 02:56:13","2011-10-14 02:56:13","Detecting the position of a div","<javascript><html>","5","0","1","",""
"133173","1","133208","","2008-09-25 12:59:46","","12","5521","<p>In a previous job we had a classic ASP application that no one wanted to migrate to ASP.NET.  The things that it did, it did very well.  </p>

<p>However there was some new functionality that needed to be added that just seemed best suited to ASP.NET.  The decision was made to allow the system to become a weird hybrid of ASP and ASP.NET.  </p>

<p>Our biggest sticking point was session management and we hacked together a solution to pass session values through form variables.  I've talked to others that handled this same problem through cookies.</p>

<p>Both methods seem a horrible kluge (in addition to being terribly insecure).  </p>

<p>Is there a better or cleaner way or is this just such a bad idea to begin with that discussion on the topic is pointless?</p>
","2173","wcm","50776","","2011-11-19 02:40:11","2012-05-11 13:02:49","Classic ASP and ASP.NET Integration","<asp.net><asp-classic>","5","0","5","",""
"528022","1","530291","","2009-02-09 12:51:15","","6","5521","<p>Does anyone know if it's possible to access a DataGrid column by using it's x:name (as defined in the xaml) from within the code behind ?</p>

<p>I know I can use the following code :</p>

<pre><code>myDataGridList.Columns[0].Header = ""Some Data"";
</code></pre>

<p>..but I would prefer to use something like this if possible:</p>

<pre><code>myDataGridList.Columns[""ColumnName""].Header = ""Some Data"";
</code></pre>

<p>Thanks in advance.</p>
","52408","cyberbobcat","52408","cyberbobcat","2009-02-09 15:45:53","2009-06-28 17:53:13","Is it possible to access a Silverlight DataGrid Column by name rather than by column index?","<silverlight><xaml>","1","0","1","",""
"439153","1","439497","","2009-01-13 14:39:32","","3","5521","<p>I've a application that must work after another application. This second application has a bug that causes COM ports not to be closed in specific circumstances.</p>

<p>I would like to close all COM ports programmatically in my application to ensure, that there will be no bugs about close ports reported. Is it possible if I do not own objects that opened COM ports?</p>

<p>I need a solution on .NET Framework, C# .</p>
","38940","tomaszs","15168","Aardvark","2014-02-02 22:36:30","2017-08-04 15:38:52","How to unlock COM port","<c#><serial-port><unlock>","2","0","","",""
"575081","1","","","2009-02-22 15:32:53","","5","5521","<p>I am on windows with Python 2.5. I have an open file for writing. I write some data. Call file close. When I try to delete the file from the folder using Windows Explorer, it errors, saying that a process still holds a handle to the file.</p>

<p>If I shutdown python, and try again, it succeeds.</p>
","44996","ApplePieIsGood","","","","2015-06-20 19:13:34","Why doesn't Python release file handles after calling file.close()?","<python>","4","3","1","",""
"277431","1","277470","","2008-11-10 09:38:11","","5","5522","<p>I have huge number of Word files I need to merge (join) into one file, and will be time consuming to use the Word merger (one by one). Have you experienced any tool that can handle this job?</p>
","1233512","whizmaven","","","","2014-01-27 12:09:39","Tool to merge MS Word files","<merge><ms-word><ms-office>","3","0","3","",""
"479649","1","487809","","2009-01-26 12:34:30","","11","5522","<p>At my workplace we are thinking about buying TestComplete but after using the evaluation version, I'm not sure if it will do us any good.</p>

<p>Creating tests seems to be a lot of work and my boss is not entirely convinced that it's worth it. </p>

<p>On the other hand, we don't have any unit tests, so we desperatly need some automated testing.</p>

<ul>
<li>What are your experiences with TestComplete?</li>
<li>Is it realistic, that non-developers can create tests? (Without help of a developer)</li>
<li>Can TestComplete replace unit tests?</li>
</ul>
","23368","DR","23368","","2010-09-17 09:45:54","2012-02-16 17:37:09","What are your experiences with AutomatedQA's TestComplete?","<testing>","7","3","1","2012-06-19 21:48:31",""
"24683866","1","","","2014-07-10 17:58:11","","2","5522","<p>I am using win 8.1 and visual studio 2013 update 2. Just a beginner to Window Phone, Writing my first program and unable to run the emulator. I had search this error on Google and try all the solution but still my problems are not solved.
<img src=""https://i.stack.imgur.com/8MThG.png"" alt=""enter image description here""></p>

<p><img src=""https://i.stack.imgur.com/QcD6k.png"" alt=""enter image description here""><img src=""https://i.stack.imgur.com/NJ0ZG.png"" alt=""enter image description here""></p>
","2852807","M. Taqi Hassan","3136339","","2014-07-11 16:36:55","2014-07-11 16:36:55","You don't have Permission to modify Internal Hyper-V network adapter","<windows-8><windows-phone>","0","2","","",""
"311702","1","311796","","2008-11-22 19:56:54","","0","5522","<p>I'm attempting to check that a file exists before including it with Server.Execute in Classic ASP. While FileExists() returns False, Server.Execute successfully executes the file. Both calls use the exact same file path.</p>

<p>Why does this happen and how can I work around it?</p>
","31516","David Brown","3043","","2011-12-01 20:12:41","2011-12-01 20:12:41","Scripting.FileSystemObject.FileExists always returns false","<file-io><asp-classic>","1","0","","",""
"604273","1","2897110","","2009-03-02 22:20:26","","3","5523","<p>I'm in the process of designing a fairly complex system.  One of our primary concerns is supporting SQL Server peer-to-peer replication.  The idea is to support several geographically separated nodes.</p>

<p>A secondary concern has been using a modern ORM in the middle tier.  Our first choice has always been Entity Framework, mainly because the developers like to work with it.  (They love the LiNQ support.)</p>

<p>So here's the problem:</p>

<p>With peer-to-peer replication in mind, I settled on using uniqueidentifier with a default value of newsequentialid() for the primary key of every table.  This seemed to provide a good balance between avoiding key collisions and reducing index fragmentation.</p>

<p>However, it turns out that the current version of Entity Framework has a <a href=""http://blogs.msdn.com/dsimmons/pages/ef-faq-entity-services.aspx#Section_17"" rel=""nofollow noreferrer"">very strange limitation</a>: if an entity's key column is a uniqueidentifier (GUID) then it cannot be configured to use the default value (newsequentialid()) provided by the database.  The application layer must generate the GUID and populate the key value.</p>

<p>So here's the debate:</p>

<ol>
<li>abandon Entity Framework and use another ORM:

<ul>
<li>use NHibernate and give up LiNQ support</li>
<li>use linq2sql and give up future support (not to mention get bound to SQL Server on DB)</li>
</ul></li>
<li>abandon GUIDs and go with another PK strategy</li>
<li>devise a method to generate sequential GUIDs (COMBs?) at the application layer</li>
</ol>

<p>I'm leaning towards option 1 with linq2sql (my developers really like linq2[stuff]) and 3.  That's mainly because I'm somewhat ignorant of alternate key strategies that support the replication scheme we're aiming for while also keeping things sane from a developer's perspective.</p>

<p>Any insight or opinion would be greatly appreciated.</p>
","29123","c.batt","","","","2010-05-24 12:57:16","Advice Please: SQL Server Identity vs Unique Identifier keys when using Entity Framework","<sql-server><entity-framework><replication><identity><uniqueidentifier>","6","3","4","",""
"211319","1","211856","","2008-10-17 07:33:23","","11","5523","<p>i wonder if it is possible to cascade converters when using wpf databinding.
e.g. something like </p>

<pre><code>&lt;SomeControl Visibility=""{Binding Path=SomeProperty, Converter={StaticResource firstConverter}, Converter={StaticResource secondConverter}}""/&gt;
</code></pre>

<p>is it possible at all or do i have to create a custom converter that combines the functionality of converter A and B?</p>
","20227","Joachim Kerschbaumer","","","","2008-10-17 11:55:24","WPF Databinding and cascading Converters?","<wpf><data-binding><xaml><binding><converter>","2","0","3","",""
"95651","1","97027","","2008-09-18 18:53:25","","4","5523","<p>I'm using a library to get an 'oAuth_token' and 'oAuth_token_secret'.</p>

<p>If I make a request to a REST web service how are those two keys leveraged to verify authentication?</p>
","11771","Rick Kierner","300797","","2015-07-23 09:45:27","2015-07-23 09:45:27","How to use oAuth tokens","<c#><rest><oauth>","1","0","5","",""
"208575","1","208613","","2008-10-16 13:33:48","","3","5523","<p>I have built a windows service application in VB.net 2008, and used the Setup Wizard to add an installation process.</p>

<p>The installer works, in that it adds the app to add/remove programs and copies all of the files etc, but it's missing the final (required) step of actually installing the service.</p>

<p>I have added the primary output of the Project as a custom action for Install and Uninstall, without success.</p>

<p>what's the secret?</p>
","5146","TheoJones","","user3850","2008-11-02 00:47:40","2008-11-02 00:47:40","How do you register a Windows Service during installation?","<visual-studio-2008><deployment><windows-services>","2","0","2","",""
"339531","1","339585","","2008-12-04 03:30:45","","4","5524","<p>I'm hearing that some people believe storing info on the server in a session is a bad idea, that its not secure.<br><br>
As a result, in a multi-page business process function, the application is writing data to a db, then retrieving the info when its needed.
Is there something necessarily unsafe about storing private info in a session?</p>
","13143","bmw0128","2926103","Oscar Reyes","2015-06-17 09:53:13","2015-06-17 09:53:13","Java session variables","<java><session><servlets><variables><java-ee>","3","0","","",""
"551326","1","551426","","2009-02-15 18:15:25","","10","5524","<p>I have IIS log with extra field 'foo'. </p>

<pre><code>#Fields: foo date s-sitename ...
foo1 2009-02-15 W3SVC1 ...
foo2 2009-02-15 W3SVC1 ...
</code></pre>

<p>As result all LogParser queries are broken:</p>

<pre><code>logparser -i:IISW3C  ""SELECT c-ip, s-ip FROM my.log""

Statistics:
-----------
Elements processed: 0
Elements output:    0
Execution time:     0.00 seconds
</code></pre>

<p>Is it possible to inform LogParser about such extra fields, so it can parse IIS files?</p>
","62192","alex2k8","","","","2016-09-03 22:04:26","Query IIS logs with extra fields using LogParser","<iis><logparser>","4","0","","",""
